rating,text,title,user/userLocation/name,user/userLocation/shortName,user/username,publishedDate
5,"very nice service thanks to a man named Szymon :) very tasty drinks, as well as onion rings and nachos!!",super!,,,olgawH5465RG,2023-08-14
4,"Delicious food, everything fresh. A restaurant with a nice atmosphere. Great service, the nicest waitress I've ever met - Basia.",Burgers with psiapsi,,,monikamD5953GL,2023-08-14
5,Just love this place.Great food and atmosphere.6 friends at a bachelor party.Surprises from the staff and Magda the waitress was the sweetest ever.,Best place,,,t0vejanne_,2023-08-13
5,"Very good food and fast service, I especially recommend the waitress named Ala, who is very nice and helpful.",Nice place,,,578klaudian,2023-08-13
5,Perfect place to have a chill night out with ur friends or family . You have a perfect Chance to taste one of the best quality meats in Gdańsk.,2023,,,jakubnN4981NI,2023-08-12
5,"The best steak I've ever eaten in my life 🤤 Mrs. Klaudia, the waitress, advised me to choose the ""medium"" option instead of the ""well done"" option for the ""King"" steak, which I initially wanted to take and it was a very good choice because the steak was delicious. I will definitely come back here 😍 El Matador Jar cocktail also 10/10 ❤️",I highly recommend it ❤️😋!,,,martanD4947KO,2023-08-12
5,"We were in the restaurant for the first time. Excellent cuisine, great decor and very nice and friendly service. We would like to thank Klaudia for taking care of us in the restaurant. We will come back to this place…",First time at Whiskey in The Jar,"Cartagena, Spain",Cartagena,Yagofish,2023-08-12
1,"Drinks was to strong, steak was overcooked. They took it back and we ordered a burger with bonemarrow instead. Everything on the burger was icecold, including the fries. The wine was good but that was warmer then the food. Will not be here a second time.",Icecold and overcooked,,,28eskild,2023-08-11
4,"Nice food, nice waitress Emilia took a selfie for us. I could see the piranhas looking at my nutsack and it put me off! ",Piranha,"Whitnash, United Kingdom",Whitnash,Sion_Humphreys,2023-08-11
5,"The bartender, Sylwia, is wonderful and makes the best drinks.  She presented the flavors I love in various interesting forms, amazing experiences!",Drinks,,,K6769MIkarolc,2023-08-11
1,"Poisoned culture by the girls working there. Few smiles, rude talking, frustrated by customers without any reasons. Drinks are not good, they look excellent on paper. Get your self together, I will never visit again. Won’t tell by name, but our waitresses was tall with black hair. Good looking, but terrible behavior.",Poor experience of the staff.,,,martinsQ6993UF,2023-08-11
5,"I recommend hot food, good food and good alcohol. 
Mrs. Emila is very nice, we are very pleased. Plenty of space, even for larger groups. 
Live music",I recommend,"Gdansk, Poland",Gdansk,werciss,2023-08-10
5,"Very nice staff, Emilia took great care of us. The food was very good, I ate a burger and rings.",I recommend,,,471gosiad,2023-08-10
5,Magda was such a great waitress for our group of 12. Food was amazing plenty to choose from. Cocktails were gorgeous and very reasonably priced.,Five stars for magda!,"Cork, Ireland",Cork,350amiem,2023-08-10
5,"I went here with my family for my aunt's 50th birthday, and we were treated phenomenally by Dawid and the rest of the crew (shout-out to Szymon), we received welcome shots of Jim Beam Red Stag and after fantastic food, my aunt was also treated to a ""birthday cake"" which caught everyone by surprise 😁 Absolutely phenomenal experience, and the steaks were class.",Birthday gone right,,,alanjH3481YR,2023-08-10
3,"Really good location! We sat on the outdoor terrace by the jetty and a lovely view. We ate dinner and ordered a few different kinds of hamburgers and currants. Quite ok but nothing that rose to the skies but rather smooth. The currants looked very good but didn't taste much so they were a bit of a disappointment. The hamburgers were clearly approved but no more.

The menu is only available via QR code and can be read on your own mobile phone. I think it's easier with a menu to hold in your hand. 

The service was great and Magda who served us was alert and service minded and she helped with advice about food and drink.
",Good location with standard range,Sweden,Sweden,Lena68_13,2023-08-09
5,very good food and very good service from Simon. made us feel welcome and help us choose good drinks and food!!!,Good Service from simon,,,lamisa418,2023-08-08
1,"After getting a table, we waited for 40 minutes to order the drink. There came a girl who only focused on the tables next to her. Very strange experience! The food that the others got looked good though!",Went after waiting for 40min,"Skurup, Sweden",Skurup,saaaekeee,2023-08-08
5,"Went here cause my fried reccomened this place and he was absolutely right. Great food, awesome music and really nice service (Klaudia). Will totally be back :)",10/10,,,SylwiaC358,2023-08-07
5,"Super food and great waiters and waitress (Emilia)! Nice atmosphere and place!

Will definitely come back here! 
",Food and drink,,,sarawS4950HZ,2023-08-06
5,"It was our 35th Wedding Anniversary and we celebrated it here. We both had rib eye steak cooked perfectly, with cheesecake for afters. A really good evening served by Natalia who was very friendly and helpful. Highly recommended, book in advance and make sure you have a smartphone as the menu is online only.  A lovely end to the day",Wedding Anniversary,"Staffordshire, United Kingdom",Staffordshire,Vodaduck,2023-08-06
5,Great service from newbie Emilia! You showed us excellent hospitality and food was fab. Recommended!,Fab all the way,,,Ville1181,2023-08-06
4,"If the music had'nt been so loud it would be a too score for me. Bit expensive, but the meat was perfect. Our waiter Mateusz was a pleasure to meet. ",Good service and good food.,,,christianf709,2023-08-06
5,"Went here for dinner i august. Our waiter was very nice and service friendly. The food was really good, as well as the drinks. 
Would visit again.",Good dinner,,,monicaZ6228HD,2023-08-06
5,"Delicious steak and the best pornstar in town. Eryk, a very nice and helpful waiter! Thank you for your advice and great service :)",Roast,,,kasiakW3711LV,2023-08-05
5,"5/5 best food, service and atmosphere. I had a great time with my loved ones and I recommend it to anyone who visits this beautiful city",I Love whiskey in the jar,"Gliwice, Poland",Gliwice,nataliasU4034RH,2023-08-05
5,"Eryk is the best waiter I have ever served in my life!!!!! The best!!  He is very nice and has a great sense of humor! We were at a hen party, the food was delicious! Great atmosphere and the coolest waiter, Eryk",Eryk is awesome!!!,,,nataliamA4981VL,2023-08-05
5,"Special thanks to Emilia for making our first visit extra special. Emilia looked after us throughout our visit. The food was amazing, easily the best steak we have ever had and worth the visit to Poland for that alone.",Amazing food and service to match,"Lancashire, United Kingdom",Lancashire,266michelleh,2023-08-05
5,"Kurczak-Basia is a great woman. The service was great, the food was perfect and the drinks were simply amazing 🍹 We will come back here more than once, provided I find the same service 👌",I'll come back here as soon as the drinks wear off 😁,,,Journey66436056845,2023-08-05
5,"Lovely service from Basia. Apart from that, the burger was amazing and the atmosphere with rock in the background creates a lovely experience!",Wild night,,,P8106ZBvictorm,2023-08-05
5,"The best place 
Organizing a small party for several people. 120% service, Ms. Basia never left our side. 🤩 extra drinks and delicious food. 
Chicken, thank you very much for your extra spontaneous performance. 
More people like Basia ❤️",Best place on map Gdansk,,,841ariel_,2023-08-05
5,Ala is awesome 😁 the food is very good but the service is very nice. Best regards Ale ❤️😀………………………………..,Ala is awesome,,,I3532XDdamiank,2023-08-05
5,"Everything we ordered was ok. 
Appetizers, dinner and drinks. Very nice service. I recommend this place.",Star for Wiki,,,D5340WEmonikas,2023-08-05
5,"Great food and atmosphere - thanks to Wiki, who served us :)) killer drink - delicious and definitely worth recommending.",KMLS,,,jakubsD4041ZP,2023-08-05
5,"Good food, especially the steak. Pleasant and quick service by the staff. Cool surroundings and good rock/pop punk music on the loudspeaker
The drinks were also good, and the prices very affordable",Good food in tough surroundings,"Storas, Norway",Storas,809merethed,2023-08-05
5,"Wonderful service of Wiki, food and drinks were great as well!",Great!,,,Y3743EVmicha_p,2023-08-04
5,"Arrived without reservation @10pm on Friday night and was seated immediately.

Came with 3 othwr friends, and was able to order quickly. Julia was quite friendly and helpful.

Our three jars were tasty, and the murphy's wasnt so bad.

Would recommend ",Great service from Julia,,,438fergusf,2023-08-04
5,"Fantastic food, good service and good drinks, been here 3 times in our first trip to Gdansk. Recommended if you/you make the trip here 😁",We’ll be back 🤘🏻,,,nilsr0ar_,2023-08-04
5,"A perfect place on the map of Gdańsk. Delicious food, great atmosphere, tip top service (huge thanks Klaudia). There is fire! We highly recommend it",Cocktails!,"Lille, France",Lille,Selimir,2023-08-04
5,One of my favorite places in Gdansk. I always start with Tatar meat. Large selection of cocktails and simply excellent atmosphere. ,Always 100%,"Oslo, Norway",Oslo,OxanaD2,2023-08-04
5,Fantastic steak looking like from menu. Really nice addings and drinks. Atmosphere and waitress very friendly like Natalaia G. You must visit this restaurant if you're in Gdańsk.,Great,,,kubaj630,2023-08-04
4,"Very good food and especially the hamburger menu is top! The meat dishes we bought were of good quality and priced very well! The drinks are quite expensive. The location is perfect, right on the seafront by the old town. Easy to find. It may be appropriate to book a table during the summer holidays. There was good service at the tables.",Fantastic hamburgers and meat dishes!,"Bergen, Norway",Bergen,MarieJK,2023-08-04
5,Absolutely fantastic food. Both meat and side dishes were perfectly cooked. We chose to sit outside with a view of the water. Worth all the money 👌🏻,Perfect 👌🏻,"Hvidovre, Denmark",Hvidovre,mshn1973,2023-08-03
4,"Good food but nothing extraordinary, very expensive to be in Gdansk. Long waiting time to get the food and a fillet of approx. 320 gr cost almost NOK 600. Good service but way too expensive.",Quite ok food but expensive,"Raholt, Norway",Raholt,Siv1096313,2023-08-03
5,"Great food! Great drinks!
Thanks Magda for great service!:)
Would recommend to everyone.
So if you are in Gdańsk you must go here.",Amazing food and drinks!,,,viktorh524,2023-08-03
5,"Cool Atmosphere 
Very tasty burgers 😋
Daughter Wife and Grandma will want to come back 
Klaudia Przemiła 
I recommend",Worth a visit,,,222jaroslaws,2023-08-03
5,"Great service, food, cocktails and atmosphere ☺️ Szymon was a great waitress 👍🏻 Will come back another time.",Great place,,,linemaris,2023-08-02
5,"Tekst tłumaczenia
Brilliant industrial decor, interesting way of serving the tartare, delicious burger, great drink in the shape of a skull. It's rather hard to get a seat without a reservation, but it's worth a visit.",Place you must visit,"Gdansk, Poland",Gdansk,PaulaMikulska,2023-08-02
5,"A great place with delicious burgers and more.
Friendly service, especially Wiktoria, made sure we felt special. I recommend.",Family time,Poland,Poland,elzbietag671,2023-08-01
5,"Our visit was great, the service by Emilia was excellent.
The double quartepounder was pretty good, the soya burger was not that good.
Great service at witj gdansk",Great service,,,Paradise22576839546,2023-08-01
5,Great place great people working here. Piotr is the best. Very good good and overall cozy place to rest and chill out,Very good place,,,890norbertn,2023-08-01
5,Great place with excellent burgers and steaks. I’ve ordered bavette steak with pepper sauce and truffle mashed potatoes. Magnificent service by waitress Wiki. Definitely recommended.,Great american cuisine in Gdansk,,,w0jciechg7,2023-08-01
5,"Great atmosphere, and one of the best steaks I've ever eaten! Served on hot rock gave a COOL effect abd continued cooking after it came to the table. Our waiter Dawid was both superb at advising about both food and drinks 🍹🥩",Great steak and drinks!,,,RitaB1054,2023-08-01
5,Very Good Restaurant. Very good and friendly waiter (Emilia). Nice view and very good drinks. A have to in Danzig.,VERY GOOD,,,OnAir11490223143,2023-08-01
5,"We came by to have some drinks. Such an amazing place!!! The service is so helpful and nice, our bartender was Kuba and we would like to say thank you to him, for making our experience with Whiskey in the jar unforgettable :) from Italy with love <3",Cuba - best bartender,"Rome, Italy",Rome,879agnieszkad,2023-07-31
2,"Nice location, food average, no extra foodexperience or service at all. Everything medium, poor value for the money.",pool value,"Provence-Alpes-Cote d'Azur, France",Provence-Alpes-Cote d'Azur,Trip55309220474,2023-07-31
5,"Piotrek, you are the best! Thank you for great service, time, delicious food and a wonderful selection of drinks to suit my taste buds! When we are in Gdańsk, we will definitely come back to you. 10/10",The best burgers and drinks in town,"Warsaw, Poland",Warsaw,Nefretete87,2023-07-31
5,"Piotr was soooo nice, friendly and so much fun!! Can highly recommend this place. And make sure you get Piotr to do your service ❤️",Super!!,"Dunkirk, France",Dunkirk,464hannag,2023-07-31
5,"Piotr was incredibly nice and accommodating.
Very good food and good drinks. Highly recommended to all travelers",Peter,"Tenerife, Spain",Tenerife,magnushedberg,2023-07-31
5,"Great atmosphere, great food worth the price. Greetings to the waiter Dawid, who helped me choose the perfect dish for me. I liked it very much! ",Dinner with the family,,,Sarkowa02,2023-07-31
5,"Once again, I was not disappointed by Gdańsk Whiskey In the jar. This time I had the opportunity to try a chicken burger (thanks to the recommendation of the waiter Dawid!) 
Juicy meat and a perfectly prepared roll. I recommend !",Delicious Chicken Burger!,"Gdansk, Poland",Gdansk,marcinpV3571AK,2023-07-31
5,The steak I ordered was a ok but Paula saved the night with her outstanding service and beautiful smile! I’m in love 🥰,👌,,,495mateuszg,2023-07-29
5,Delicious food and good service. They speak good english as well.  Ordered a medium rare steak with fries. This was cooked exactly how it should be. Great service.,Great restaurant with an American touch,"Saronno, Italy",Saronno,710Bash,2023-07-29
5,"Great place in a great location in Gdansk, where you can either go with a family or with your 2nd half only, very atmospheric and the service is awesome. Wiki, the lady that provided service to our table, was very professional and easy going at the same time, very helpful.",Great place where you eat with a style.,"Tczew, Poland",Tczew,michaln1981,2023-07-29
5,"Briefly and concisely, a great place, regardless of whether it's a quick drink or a longer feast, really worth recommending. The service is friendly and knowledgeable, the cocktails and drinks we order taste just right, the meat is cooked to perfection, with no variations on the plate. We've been there twice this week and we'll definitely come back. Waiters at European level, Piotr is a really nice guy, you just want to invite him for something tasty on the bones, Szymon is also very nice, fully professional and really cares about customers. For me, it's one of the best Steakhouse/Whiskeyspots I've ever been to, and I've actually eaten a few tbones and tomahawks filled with Irish wine in my life. Moderate prices, quality costs money, but in return you get what you expect. I really recommend it",It's really worth it,,,D6630OSkrism,2023-07-29
5,"If you want to eat well - this is the place. 
Steak, ribs, burgers. Meat, meat, meat. Love it. 
Service is excellent 👍 the whole place will push You into good vibes. 
I ate well, I drank well, I felt cosy and like on a little party:) great music also.
Definitely will be back - hopefully soon.",Great experience,,,437ma_gorzatam,2023-07-28
5,Fantastic service and great food! Piotr made our evening something extra! Recommend booking a table in high season as we had to queue for a while. But definitely worth it!,Lovely evening with good drinks!,"Frillesas, Sweden",Frillesas,267sannan,2023-07-28
5,"We came with the entire SwetTattoo tattoo studio from Szczecin to check our favorite locations on the map of Gdańsk and, as usual, we were not disappointed. Mateusz, the waiter, is one of the best waiters we have ever met in our lives, very nice, relaxed and classy, ​​we highly recommend him 😎",the opinion,,,biernolb,2023-07-28
4,"Excellent ribs, the sauce is best I have tasted. Only minus goes to music that was way too loud, hardly heard each others.","Excellent food, humorous staff, nice place","Vantaa, Finland",Vantaa,HeliA120,2023-07-28
5,"Service and food were absolutely fantastic! We adults each ordered meat dishes and the children nuggets. We were well taken care of and the waiter Filip always kept an eye on our glasses so they weren't empty! Can highly recommend the place even if you are not a rock fan, which I am not!",Fantastic meat!,"Linköping, Sweden",Linköping,Navigator50822496052,2023-07-28
5,"Great meal. Veg burgers and steak on a rock. Perfectly cooked. 
Super friendly waiter Szymon.  Right beside the water. Kid friendly. Highly recommend. Oh, and very fast service.",Happy Times,"Welling, United Kingdom",Welling,bronmarkham1,2023-07-28
5,Steaks and burgers delicious as always. Delicious watermelon lemonade and drinks. Professional and very open service. I like that...,Delicious as always.,,,G3ndis,2023-07-28
5,"A great place to meet and drink drinks.  Bartek, the bartender, served us at the bar. A very nice young man.  He served very good drinks. Talkative and cheerful.  We will definitely go back there. I RECOMMEND",Family evening at Wyskey in the Jar,,,beatakS7900GE,2023-07-28
5,"Very good food and excellent service from our waiter Paula.
We ordered the Sirlion and Ribeye steaks and got them medium-rare as ordered. Good quality ingrediants",Fantastic steakhouse,"Stockholm, Sweden",Stockholm,robinaR9744KP,2023-07-27
5,Great place with character. super good food and our waitress (Paula) was helpful in every way and made our stay a good experience,Super duper place,,,73thereseg,2023-07-27
5,"We arrived on busy night and waited in the queue for like 15 minutes. The quests were moving in and out rather quickly. The food was awesome, there was a live music inside and the interior also had unique vibes. Definitely try the Bulion soup - the strongest broth I've ever had. All in all, worth the visit if you're into burgers, or meat food in general. The also serve unique cocktails. Emilia was very friendly waiter.","Good experience, worth the wait",,,Sightsee47101382109,2023-07-27
5,"It's my birthday, I was with my husband and we really liked it. The waitress Emilia, the blonde, new girl, was very nice and smiling. I also received three drinks as a gift, very nice. We will definitely come back. I wholeheartedly recommend Whiskey in the Jar.",I recommend,,,dianakG5839QA,2023-07-26
5,"The food is a 10/10. The steak we had was so tender and super tasty. We are real meat eaters and definitely recommend this. The food took a little longer to arrive, but our friendly waitress (Emilia) came up with a good solution. We would also like to thank Emilia for the good service and friendliness. ",Delicious,,,Emma2001tukker,2023-07-26
2,"Definitely praised. Went here because of very good recommendations. Was disappointed. Way too long waiting time for the food, 1 hour. The food was good but not exceptional. Too few fries for the steak. Pleasant but stressed service. Drinks came very quickly. Very noisy premises.",Definitely boasted space,,,442rebekkat,2023-07-26
5,Best restaurant in old Town. We ordered drinks and then steaks with redwine. So good. This was served by the best Mateusz.,Best restaurant in Old Town,"Gothenburg, Sweden",Gothenburg,Marko692015,2023-07-26
5,"Very good food, both starters and main courses, large portions. Drinks also great. The waitress Julita was very nice and polite, she gave good advice on what to choose. I recommend",Excellent,,,nikodems209,2023-07-26
5,Seriously the best burger i’ve ever had in my life. I really recommend the God’s butter burger and the Lay up alcohol that the restaurant makes itself.,"Great service, even better food","Reykjavik, Iceland",Reykjavik,soleyerlajonsd,2023-07-26
5,Top notch restaurant in Gdansk. The waiter Dawid was very attentive and service minded. Very good steaks. Recommend the Rocker menu. Nice venue by the canal. Indoor and outdoor seating.,Lovely steak and good service.,"Trøndelag, Norway",Trøndelag,TrondheimsDag,2023-07-25
5,"We came here today 24 July 2023. Last time we were in Gdansk was 2014 and there have been a lot of changes! (Of course it was like 9 years ago). We choose to have our last dinner in Whiskey in the Jar and our overall experience was amazing! We ordered 1200gr premium cut aged tomahawk that me and hubby shared and nuggets for our 4 year old toddler... And of course some drinks! Food was incredibly amazing and fast and the service was top! Kudos to our waitress Paula, she took good care of us! Thank you dear for making our last night in Gdansk extra memorable! Guess this will be our new favorite spot in this beautiful city! Hope to be back here again in the future...",Highly Recommended!,Norway,Norway,AileSteph,2023-07-24
4,We had a great evening with delicious food and drink. The staff were professional and in a good mood. Our waiter Simon was easily available despite the packed restaurant.,Worth a visit🤩,,,IMadland,2023-07-24
4,Went here just for drinks. Atmosphere was great and so was the service. Only downside was that the place was closed so early.,Nice view from the terrace,,,97sarie,2023-07-24
5,"Delicious food, and great service by Mrs. Paula, who advised and served everything with a beautiful smile ;)",Bread Paula,,,pawe_r784,2023-07-24
5,"Found here really amazing ribs -  smoky flavor infused into every tender morsel is simply unparrallel, ir makes to feel like i've discovered a true culinary treasure. And adding some coctails in the jar mokestis perfect pair.",Unique taste experience,,,Sunshine15043310801,2023-07-24
5,"A great place to drink a delicious cocktail. Mrs. Sylwia offered us the cocktail of the month with passion fruit and it was a very good choice, because the cocktail was personalized and more sour for our taste. :) It was a nice birthday experience. I recommend! ",Birthday cocktail,,,emilac2014,2023-07-24
5,"Delicious food, great location, beautiful view of the Motława River and Mrs. Julia's service 10/10, we highly recommend it for meetings with friends, family outings or dates.
A very large selection of delicious drinks.",Delicious food with a beautiful view,,,dariaf895,2023-07-24
5,"Delicious food and drinks, very wide selection of both drinks and food. The place is atmospheric and richly decorated, especially inside. Qualified staff - especially Mr. Szymon who served us. I highly recommend!!!",Expensive but adequate to the quality :),Poland,Poland,816krystiann,2023-07-23
5,Good burgers and meat. They had their own touch on the burgers with different ingredients. The same goes for the drinks which is to recommend. Ala was also a kind and helpful waiter.,Burger and meat,"Gardermoen, Norway",Gardermoen,96sunnivaf,2023-07-23
5,We ordered drinks in the bar. Excellent service in a very nice environment. Staff was very friendly and hard working.,Very nice.,"Gothenburg, Sweden",Gothenburg,johane926,2023-07-23
5,Very tasty. The best ribs and drinks. Nice relaxed atmosphere.  Great service. Greetings to Mrs. Julia 🙂,The best restaurant in Gdańsk,"Reda, Poland",Reda,bartoszbA783PV,2023-07-23
5,"Delicious food, I highly recommend Mr. Piotr as a waiter :) GRILLED BBQ RIBS - great! The drinks are also very nice",I highly recommend it,,,V9625NA_,2023-07-22
5,Nice atmosphere...nice food...And the coolest waiter on the planet - Piotruś. I highly recommend it!!,Fantastic restaurant,,,aldonar748,2023-07-22
5,"Great place for a meeting, nice and professional service, tasty food, greetings to the waiter Piotr",:),,,229jareku,2023-07-22
5,"Great place, fantastic atmosphere, and the service of the waiter Piotrek was at the highest level. I highly recommend it 😀",Fantastic place,,,521hubertr,2023-07-22
5,"Delicious and huge burgers. For sure, everyone who is very hungry will leave full 😃 Piotrek, who served our table, is a super positive guy ;D He gives great advice on choosing the menu and creates a positive atmosphere. We recommend this place and we will definitely come back!😃🥰",Delicious food and great service,,,paulamG7813SK,2023-07-22
5,"Delicious shots from the bartender Sylwia, great atmosphere and piranhas! We recommend it and we will come back, the colorful shots were super delicious ",Shots Sylwia,,,zuzia_wyszynska,2023-07-21
5,"Really affordable and good place. Great meat and very good hamburgers! Highly recommended+
Thank you Magda for good service",Terribly good!,,,axelb485,2023-07-21
4,This place has good steaks and ribs and the atmosphere was great! Emelie was a great waitress!! 100% recommend,Superb,,,gabrielbX3462SN,2023-07-20
5,"The ribeye is outstanding, great quality of meat and also good wine despite it being a whiskey bar. I recommend coming if you like a good time and barbecue! Paula made us feel right at home here",Great grilled meat in Gdansk,,,738oskarj,2023-07-20
5,"We ordered drinks and snacks. Paula helped us guide through the menus and we were super happy with her service. Best drinks i gdansk by far, definatly recommend and will go back again. Dinner meny also seems really good.",Great drinks and food,Norway,Norway,Relax52375323161,2023-07-20
5,"Good service by julia, would recommend this place. They have Nice menu and good personal who is kind.

",Wonderful,,,Tony199,2023-07-20
5,"Very tasty food, delicious cocktails and very nice service, best regards to Paula. We will definitely visit this place again.",Delicious food and friendly service,,,M3650HEnikolak,2023-07-20
5,"The food, like in every restaurant of this chain, is delicious. I especially recommend Flank with dumplings with gzik and grilled corn.
As a drink, of course Jar, I chose passion fruit.

Additionally, your waitress must be Julia.
We haven't had better service.",Fantastic steaks,"Bielsko-Biala, Poland",Bielsko-Biala,RobertP718,2023-07-20
5,"The best steak I've ever eaten in my life.
The burger is also first class, the drinks are tasty, diverse and strong as they should be...
Fantastic service, Mr. Filip deserved a raise :)",Best!,,,karolinapD993ZT,2023-07-19
5,"It's our first time in this place, we were charmed by the decor and the main theme - burger and steak and we can wholeheartedly recommend it! First class burger, delicious drinks and great service, greetings to Mrs. Wiki :)",A successful evening,,,Companion11881960133,2023-07-19
4,"Recommended for all people who enjoy rare steaks, juicy ribs and a wide range of good whiskey. Prices adequate to the quality of the dishes! Waiter service at a very high level. I was served by Filip, a top class guy! Mega rocks! I HIGHLY RECOMMEND AND WILL COME BACK FOR SURE!",I will definitely come back here!,,,G3297PDmaciejk,2023-07-19
5,Great service from Filip and super dinner/driks 😀 we Will come back fore sure! Love from Jessheim / Norway.,Gdansk,"Jessheim, Norway",Jessheim,glennb581,2023-07-19
5,"Very good food, a large selection of drinks and alcoholic drinks and great waiter service - Mrs. Paula - very nice and helpful.",Proudly!,,,toj317,2023-07-19
5,"Delicious food and fantastic service 🙌 We were served by Mr. Filip, thank you very much and we recommend it ❣️",we recommend!,"Wroclaw, Poland",Wroclaw,polagdynia,2023-07-19
5,"Very nice service and delicious drinks, delicious food and good tea, best regards to the waitress Julia",Service,,,797majan,2023-07-19
5,"I was here with a group of friends, everyone ate something different. Steaks, burgers and master ribs! I liked it so much that I took more friends to this place. Apart from delicious food, I can't help but mention alcoholic drinks. Delicious and colorful drinks. The service and atmosphere of this place are also at a high level. Thank you for your service, Mrs. Julia ❤️",Gdansk,,,milenasX3223BN,2023-07-19
5,"I highly recommend it! Delicious food, amazing service - best regards to Mrs. Paula, who recommended us all the best. Thank you! :)",I recommend,"Szczecin, Poland",Szczecin,Kaarvla,2023-07-19
5,Great place with a beautiful view. The friendly service provided by Mrs. Julia made the time spent in this restaurant exceptional!,A place with delicious food and a beautiful view,,,nataliakE5225GI,2023-07-19
5,The food and drinks were amazing! Our service was Emila and she was amazing. This place has a great vibe!,Great food and drinks,"Stockholm, Sweden",Stockholm,Explore36892144233,2023-07-18
5,Amezing restaurant with great drinks and even greater food. In addition fantastic service with great waiters especially Emile whom was new to the place and yet performed great ans even gave greater advices.,10/10 would recomed to the locals and tourists alike,,,karolkQ3616FP,2023-07-18
5,"Very good drinks and food! Take ribs they are great, also steak is very good and comes on a heated plate! There are so many drinks to choose and all of them are good! Emilia was our waitress and she was great and had time for us even tho the restaurant was packed.",Great food and drinks,"Södertälje, Sweden",Södertälje,115mati,2023-07-18
5,"Delicious food! I recommend the steaks, they are juicy along with the drinks and great service from Mrs. Emilia :) best regards!",Emila rocks!,"Kista, Sweden",Kista,marcinkE467BN,2023-07-18
5,"The burgers we ordered - first class👌
Emilia - the right person in the right place😊
We recommend it 😉",WIDJ Gdańsk,,,pawe_a68,2023-07-18
5,"Very delicious food, great atmosphere. Lots of dishes and drinks. Ms. Emilia's service was at a high level. I recommend visiting.",Very good.,,,K5928CTkrzysztofs,2023-07-18
5,"My family and I went to the restaurant yesterday and we will definitely come back on our next visit to Gdańsk. Great food, full of flavor... And that service! Mrs. Ala takes great care of her guests and is able to advise even the smallest and most demanding consumers. The burger is delicious, the drinks are even better. I wholeheartedly recommend this place to tourists!",Delicious burgers and great service by Mrs. Ali,,,928olimpiaz,2023-07-18
5,"Lovely food (ate 60 days aged entrecôte), good drinks and excellent service from Piotr. 
Recommended to visit if you are in Gdansk.",Lovely steak,,,837sigvet,2023-07-17
5,"The steaks were great, the service even better with King Piotr making this experience super with his good vibes. we will be back Whiskey In The Jar Gdansk!","Amazing food, great experience!",,,mariaeY3642RD,2023-07-17
5,I was at the W&J restaurant once again. Delighted service once again. And the calamus and spring vegetables made our evening.... I RECOMMEND :) !!!!!,Dinner with piranhas,,,732elas,2023-07-17
5,"Fantastic place with phenomenal food!!! Extremely professional service, I will remember Filip and Paula for a long time! We are here for the 3rd time and we will always come back! To sum up, I recommend it to everyone! A wonderful time spent eating...",Meeega atmospheric restaurant!,Poland,Poland,S9691DUkatarzynak,2023-07-17
5,"Everything is delicious. As always..
Mrs. Emilia... professional and relaxed 👌👌

What you must try is steak on lava stone 😋",Family on vacation,"Szczecin, Poland",Szczecin,traveling_by_food,2023-07-17
5,Very tasty food and friendly service from Mr. Filip. We especially recommend the Jim Beam and chicken burgers.,First time in whiskey on the jar,,,monikajF9746PV,2023-07-17
5,"Incredible spot for lunch! Prodigious drink selection, the burgers best anything I've had in Canada and the USA, and the menu is extensive but everything we tried was delicious. The service was strong, and Filip was courteous, quick, and importantly incredibly friendly. Would highly recommend this place to visitors.","A Polish, American style,  BBQ/Burger joint. ",,,chrisdX8836HB,2023-07-17
5,"I recommend. Great food, great service.  I especially recommend Filip's service. He can advise and creates a great atmosphere. I felt like it was my local bar, where the waiter was my friend from elementary school. Przemek.",Filip is a great waiter. Gourmet Food.,,,426przemys_awk,2023-07-16
5,"Fast and great service (Iza was awesome). Food was lovely! Absolutely fabolous stake, tasty fries and drink.",Food and service 10/10,,,martagH6339YO,2023-07-16
5,"Seated outside and served by Piotr. Attentative and very friendly waiter. We had some cocktails and food. The menu is online and you have to scan the QR code on the table to ge to it. Available in English  and polish. Very extensive cocktail menu. Difficult to choose from all the amazing looking cocktails! We had Cubre Libre, Viagra Jar and Thanos (sweet and came with Skittles). Food was so good. Chicken burger and aged tomahawk that melted in your mouth. I chose the fries and and the beetroot/ feta side. This was surprisingly delicious together. Restaurant is right next to the canal. Toilets are in the hotel next door. Not so clean but ok.",Amazing cocktails and American food in Gdańsk,Sweden,Sweden,230moniquea,2023-07-15
5,"The restaurant is located in the center of the old town of Gdansk, with rivers on both sides. The location is very good, and the service is also very good. From time to time, they will ask you how it tastes or what else you need. The atmosphere is very good, and some people will sing like Haidilao on their birthday. Liven up the atmosphere.","Good atmosphere, good service, good location",,,,2023-07-15
5,The food was delicious - burgers and sirloin on the stone. Jary is a firecracker as usual. Great service - thanks Filip! We spent a nice afternoon here with a beautiful view of the Motława River.,"Delicious food, beautiful view.",,,ma_gorzatah326,2023-07-15
5,"Filip is the best waiter in the house, really helpful and cheerful guy, recommended really good drinks and food. God's butter burger was out of this world. Totally recommend the place.",Great meetful dinner.,,,mikolajt2022,2023-07-15
5,The burger slapped ass and waiter Filip is the biggest gigachad in the building. and now i am filling the rest of the 100 character requirement,Great experience,"Gdansk, Poland",Gdansk,661adamz,2023-07-15
